id;nhogar;miembro;comuna;dominio;edad;sexo;parentes_2;p5_2;p6_a;p6_b;estado;categori;t13;t14;t18;t28;t29;t29a;t30;sem_hs;t33;t34;t35;t37_cod_2;t37_coda_2;t38;t39;t40;t41_cod_2;t47;t48;t51_bis;i1;i4;i6_3;i10;i11;codioph;ioph_2;codioph_neto;ioph_neto_2;codios;ios_2;codioa;ioa_2;codlab;inglab_2;codi3_1x;i3_1x_2;codi3_2x;i3_2x_2;codi3_8x;i3_8x_2;codi3_est;i3_est_2;codi3_otr;i3_otr_2;codnolab;ingnolab_2;coding;ingtot_2;codi_tot;itfb_2;ipcfb_2;e2;e4;e6;e8;e12;e13;e14;edad_30;nivel;aesc;m1;m1_2;m2_anio;m3_anio;tipcob2_2;sn1_1;sn1_7;sn1_2;sn1_3;sn1_4;sn1_5;s2;sn2;sn2_cant;sn4;sn5;sn16;s28;s29;fexp
1294;1;1;1;4;36;1;1;2;0;0;1;2;0;0;0;0;0;0;1;40.00;2;0;2;3200;1;2;1;1;40112;2;0;0;0;0;0;2;0;1;16000;1;16000;0;0;2;0;1;16000;2;0;2;0;2;0;1;1900;2;0;1;1900;1;17900;1;17900;4475;2;0;0;0;13;1;0;35;7;17;1;1;0;1;2;1;2;2;2;2;2;1;2;0;3;5;1;0;0;178
1294;1;2;1;4;36;2;2;2;0;0;1;4;0;0;0;0;0;0;1;20.00;2;0;2;4807;3;2;1;2;34323;0;0;0;0;0;0;0;0;2;0;2;0;0;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;1;17900;4475;2;0;0;0;7;1;0;35;5;12;6;6;0;2002;2;1;2;2;2;2;2;2;2;0;3;5;1;1;2;178
1294;1;3;1;4;7;2;3;0;1;2;3;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;17900;4475;1;1;3;1;0;0;0;6;2;0;1;1;0;1;2;1;2;2;2;2;2;1;2;0;3;5;1;0;0;178
1294;1;4;1;4;4;2;3;0;1;2;3;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;17900;4475;1;3;17;0;0;0;0;3;1;0;1;1;0;1;2;1;2;2;2;2;2;1;2;0;3;5;1;0;0;178
1295;1;1;4;4;36;1;1;2;0;0;1;2;0;0;0;0;0;0;1;30.00;2;0;2;6200;5;2;1;1;81131;2;0;0;0;0;0;2;0;1;15000;1;15000;0;0;2;0;1;15000;2;0;2;0;2;0;2;0;2;0;2;0;1;15000;1;50000;16667;2;0;0;0;13;1;0;36;7;17;1;1;0;1;3;2;1;2;2;2;2;3;2;0;1;6;2;0;0;185
1295;1;2;4;4;34;2;2;2;0;0;1;3;0;0;0;0;0;0;1;45.00;2;0;2;6400;5;2;2;4;42332;0;0;1;1;0;2;0;0;1;35000;1;35000;0;0;2;0;1;35000;2;0;2;0;2;0;2;0;2;0;2;0;1;35000;1;50000;16667;2;0;0;0;13;1;0;34;7;17;1;1;0;1;3;2;1;2;2;2;2;1;2;0;3;7;3;1;1;185
1295;1;3;4;4;2;2;3;0;1;2;3;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;50000;16667;1;3;16;0;0;0;0;1;1;0;1;1;0;1;3;2;1;2;2;2;2;1;2;0;3;7;2;0;0;185
1296;1;1;4;4;36;2;1;6;0;0;1;3;0;0;0;0;0;0;1;40.00;2;0;2;4807;3;2;2;3;30333;0;0;1;1;0;2;0;0;1;25000;1;25000;0;0;2;0;1;25000;2;0;2;0;2;0;2;0;2;0;2;0;1;25000;1;25000;25000;2;0;0;0;13;1;0;35;7;17;4;4;2016;2016;3;2;1;2;2;2;2;1;1;1;3;5;2;2;0;89
1297;1;1;13;4;36;1;1;2;0;0;1;3;0;0;0;0;0;0;1;40.00;2;0;2;8401;6;1;2;3;11331;0;0;1;1;0;2;0;0;1;36500;1;36500;0;0;2;0;1;36500;2;0;2;0;2;0;2;0;2;0;2;0;1;36500;1;43500;14500;2;0;0;0;14;1;0;36;7;19;1;1;0;1995;3;2;1;2;2;2;2;1;1;2;3;7;3;0;0;364
1297;1;2;13;4;35;2;2;2;0;0;1;3;0;0;0;0;0;0;1;20.00;2;0;2;9409;8;2;3;3;40331;0;0;2;1;0;2;0;0;1;7000;1;7000;0;0;2;0;1;7000;2;0;2;0;2;0;2;0;2;0;2;0;1;7000;1;43500;14500;2;0;0;0;14;1;0;35;7;19;1;1;0;2012;3;2;1;2;2;2;2;1;1;2;3;6;3;1;1;364
1297;1;3;13;4;1;2;3;0;1;2;3;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;43500;14500;3;0;0;0;0;0;0;1;8;0;1;1;0;1;3;2;1;2;2;2;2;1;2;0;3;7;3;0;0;364
1298;1;1;6;4;36;1;1;6;0;0;1;3;0;0;0;0;0;0;2;54.00;2;0;2;8600;7;2;3;2;40311;0;0;2;1;0;2;0;0;1;28000;1;28000;1;10000;2;0;1;38000;2;0;2;0;2;0;2;0;2;0;2;0;1;38000;1;38000;38000;2;0;0;0;14;1;0;36;7;19;2;2;0;1994;2;1;2;2;2;2;2;1;2;0;1;7;2;0;0;339
1299;1;1;7;4;36;2;1;1;0;0;1;3;0;0;0;0;0;0;2;42.00;2;0;2;8401;6;1;2;3;10331;0;0;1;1;0;2;0;0;1;17000;1;17000;1;5000;1;16000;1;38000;2;0;2;0;2;0;2;0;1;6500;1;6500;1;44500;1;69500;23167;2;0;0;0;14;1;0;36;7;19;1;1;0;1;2;1;2;2;2;2;2;1;1;1;3;5;2;1;1;295
1299;1;2;7;4;28;1;2;1;0;0;1;3;0;0;0;0;0;0;1;45.00;2;0;1;7000;5;2;3;2;20333;0;0;1;1;0;2;0;0;1;25000;1;25000;0;0;2;0;1;25000;2;0;2;0;2;0;2;0;2;0;2;0;1;25000;1;69500;23167;1;1;13;5;0;0;0;28;6;16;6;6;0;2017;3;2;1;2;2;2;2;1;1;1;1;5;2;0;0;295
1299;1;3;7;4;6;2;3;0;95;1;3;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;69500;23167;1;1;3;1;0;0;0;6;2;0;1;1;0;1;5;1;2;2;1;2;2;1;1;1;1;6;2;0;0;295
1300;1;1;6;4;36;2;1;1;0;0;1;3;0;0;0;0;0;0;1;40.00;2;0;2;8401;6;1;2;3;11331;0;0;1;1;0;2;0;0;1;60000;1;60000;0;0;2;0;1;60000;2;0;2;0;2;0;2;0;2;0;2;0;1;60000;9;90000;45000;2;0;0;0;14;2;1;36;7;18;6;6;0;1990;2;1;2;2;2;2;2;1;1;1;3;5;2;2;0;220
1300;1;2;6;4;42;1;2;1;0;0;1;3;0;0;0;0;0;0;1;50.00;2;0;2;7000;5;2;2;2;10332;0;0;2;1;0;2;0;0;9;30000;9;30000;0;0;2;0;9;30000;2;0;2;0;2;0;2;0;2;0;2;0;9;30000;9;90000;45000;2;0;0;0;13;1;0;41;7;17;1;1;0;1;2;1;2;2;2;2;2;1;1;1;3;5;3;0;0;220
1301;1;1;7;4;36;2;1;2;0;0;1;3;0;0;0;1;2;2;0;0.00;0;0;2;8600;7;2;2;4;10333;0;0;1;1;0;2;0;0;1;25000;1;25000;0;0;2;0;1;25000;2;0;2;0;2;0;2;0;2;0;2;0;1;25000;1;51000;12750;2;0;0;0;14;1;0;35;7;19;6;6;0;2004;3;2;1;2;2;2;2;1;1;1;3;6;3;1;2;236
1301;1;2;7;4;35;1;2;2;0;0;1;3;0;0;0;0;0;0;1;45.00;2;0;2;8600;7;2;2;4;20333;0;0;1;1;0;2;0;0;1;26000;1;26000;0;0;2;0;1;26000;2;0;2;0;2;0;2;0;2;0;2;0;1;26000;1;51000;12750;2;0;0;0;12;1;0;34;7;15;1;1;0;1;3;2;1;2;2;2;2;1;2;0;3;6;3;0;0;236
1301;1;3;7;4;5;1;3;0;2;1;3;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;51000;12750;1;2;2;0;0;0;0;5;1;0;1;1;0;1;3;2;1;2;2;2;2;1;1;2;3;6;3;0;0;236
1301;1;4;7;4;0;1;3;0;2;1;3;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;51000;12750;3;0;0;0;0;0;0;888;8;0;1;1;0;1;3;2;1;2;2;2;2;1;1;1;3;6;3;0;0;236
1302;1;1;6;4;36;2;1;3;0;0;1;3;0;0;0;0;0;0;1;40.00;2;0;2;4000;2;2;3;4;72331;0;0;1;1;0;2;0;0;1;30000;1;30000;0;0;2;0;1;30000;2;0;2;0;2;0;2;0;2;0;2;0;1;30000;1;30000;30000;2;0;0;0;14;1;0;36;7;19;1;1;0;1;3;2;1;2;2;2;2;1;1;2;3;7;1;2;0;69
1303;1;1;13;4;36;1;1;6;0;0;1;2;0;0;0;0;0;0;1;44.00;2;0;2;7900;5;2;2;1;30132;2;0;0;0;0;0;2;0;1;35000;1;35000;0;0;2;0;1;35000;2;0;2;0;2;0;2;0;2;0;2;0;1;35000;1;35000;35000;2;0;0;0;14;2;2;36;7;18;2;2;0;2001;4;2;2;2;1;2;2;1;1;1;3;6;1;0;0;315
1304;1;1;3;4;36;2;1;1;0;0;1;3;0;0;0;0;0;0;2;28.00;2;0;2;7800;5;2;2;3;43331;0;0;2;1;0;2;0;0;1;22000;1;22000;1;5000;2;0;1;27000;2;0;2;0;2;0;2;0;2;0;2;0;1;27000;1;57000;19000;2;0;0;0;14;1;0;35;7;19;1;1;0;1;4;2;2;2;1;2;2;1;1;2;3;7;2;1;1;214
1304;1;2;3;4;36;1;2;1;0;0;1;3;0;0;0;0;0;0;1;40.00;2;0;2;6200;5;2;3;4;72331;0;0;1;1;0;2;0;0;1;30000;1;30000;0;0;2;0;1;30000;2;0;2;0;2;0;2;0;2;0;2;0;1;30000;1;57000;19000;2;0;0;0;14;1;0;36;7;19;2;2;0;1999;4;2;2;2;1;2;2;1;1;1;3;7;2;0;0;214
1304;1;3;3;4;1;1;3;0;2;1;3;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;57000;19000;1;3;16;0;0;0;0;0;1;0;1;1;0;1;4;2;2;2;1;2;2;1;2;0;3;7;2;0;0;214
1305;1;1;3;4;36;2;1;6;0;0;1;3;0;0;0;0;0;0;1;50.00;2;0;2;8600;7;2;3;3;40311;0;0;2;1;0;2;0;0;1;30000;1;30000;0;0;2;0;1;30000;2;0;2;0;2;0;2;0;2;0;2;0;1;30000;1;30000;30000;2;0;0;0;14;1;0;36;7;19;3;3;0;2000;4;2;2;2;1;2;2;1;1;1;3;6;2;2;0;237
1306;1;1;14;4;36;1;1;1;0;0;1;3;0;0;0;0;0;0;2;60.00;2;0;2;8600;7;2;2;4;40311;0;0;2;1;0;2;0;0;1;15000;1;15000;1;26000;2;0;1;41000;2;0;2;0;2;0;2;0;2;0;2;0;1;41000;1;69000;34500;2;0;0;0;14;1;0;36;7;19;3;3;0;1999;2;1;2;2;2;2;2;4;2;0;3;2;2;0;0;162
1306;1;2;14;4;27;2;2;1;0;0;1;3;0;0;0;0;0;0;2;42.00;2;0;1;8600;7;2;2;4;40311;0;0;2;1;0;2;0;0;1;20000;1;20000;1;8000;2;0;1;28000;2;0;2;0;2;0;2;0;2;0;2;0;1;28000;1;69000;34500;2;0;0;0;13;1;0;27;7;17;2;2;0;2009;2;1;2;2;2;2;2;1;1;1;3;5;1;2;0;162
1307;1;1;13;4;36;1;1;2;0;0;1;1;0;0;0;0;0;0;1;50.00;2;0;2;6900;5;2;2;3;6001;2;0;0;0;0;0;2;0;9;60000;9;60000;0;0;2;0;9;60000;2;0;2;0;2;0;2;0;2;0;2;0;9;60000;9;70000;17500;2;0;0;0;14;1;0;35;7;19;1;1;0;1;2;1;2;2;2;2;2;1;2;0;3;6;2;0;0;404
1307;1;2;13;4;35;2;2;2;0;0;1;3;0;0;0;0;0;0;1;45.00;2;0;2;7000;5;2;2;3;20333;0;0;1;1;0;2;0;0;9;10000;9;10000;0;0;2;0;9;10000;2;0;2;0;2;0;2;0;2;0;2;0;9;10000;9;70000;17500;2;0;0;0;13;1;0;34;7;17;1;1;0;1;2;1;2;2;2;2;2;1;2;0;3;6;2;1;2;404
1307;1;3;13;4;5;1;3;0;1;2;3;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;70000;17500;1;3;18;0;0;0;0;4;1;0;1;1;0;1;2;1;2;2;2;2;2;1;1;1;1;6;2;0;0;404
1307;1;4;13;4;2;2;3;0;1;2;3;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;70000;17500;3;0;0;0;0;0;0;2;8;0;1;1;0;1;2;1;2;2;2;2;2;1;2;0;3;6;2;0;0;404
1308;1;1;2;4;36;2;1;6;0;0;1;3;0;0;0;0;0;0;2;29.00;1;1;2;8600;7;1;2;4;40311;0;0;1;1;0;2;0;0;1;33000;1;33000;1;12000;2;0;1;45000;2;0;2;0;2;0;2;0;2;0;2;0;1;45000;1;45000;45000;2;0;0;0;14;1;0;35;7;19;3;3;0;2010;2;1;2;2;2;2;2;1;2;0;3;5;2;2;0;147
1309;1;1;14;4;36;2;1;3;0;0;1;3;0;0;0;0;0;0;1;46.00;2;0;2;4807;3;2;2;2;30333;0;0;1;1;0;2;0;0;1;15000;1;15000;0;0;2;0;1;15000;2;0;2;0;2;0;2;0;2;0;2;0;1;15000;1;19500;4875;2;0;0;0;14;1;0;36;7;19;4;4;2010;2010;2;1;2;2;2;2;2;1;2;0;1;5;3;1;1;47
1309;1;2;14;4;57;2;6;5;0;0;1;2;0;0;0;0;0;0;1;10.00;1;1;2;9503;8;2;1;1;82123;2;0;0;0;0;0;2;0;1;4500;1;4500;0;0;2;0;1;4500;2;0;2;0;2;0;2;0;2;0;2;0;1;4500;1;19500;4875;2;0;0;0;14;1;0;57;7;19;4;4;2015;2015;1;2;2;2;2;2;2;4;2;0;3;6;3;1;1;47
1309;1;3;14;4;5;1;3;0;95;1;3;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;19500;4875;1;3;2;0;0;0;0;5;1;0;4;4;2012;2012;4;2;2;2;1;2;2;1;1;2;1;6;2;0;0;47
1309;1;4;14;4;90;1;7;5;0;0;3;0;2;2;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;1;19500;4875;2;0;0;0;3;2;3;90;2;3;4;4;2016;2016;1;2;2;2;2;2;2;3;2;0;1;2;4;0;0;47
1310;1;1;2;4;36;2;1;2;0;0;3;0;2;2;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;9;113162;28291;2;0;0;0;14;1;0;35;7;19;4;4;2015;2015;4;2;2;2;1;2;2;1;1;2;3;6;1;1;2;278
1310;1;2;2;4;38;1;2;2;0;0;1;3;0;0;0;0;0;0;2;49.00;2;0;2;7000;5;2;2;3;6001;0;0;1;1;0;1;0;0;9;101162;9;60000;9;12000;2;0;9;113162;2;0;2;0;2;0;2;0;2;0;2;0;9;113162;9;113162;28291;1;3;14;1;0;0;0;37;7;17;4;4;2014;2014;2;1;2;2;2;2;2;1;2;0;3;6;1;0;0;278
1310;1;3;2;4;5;2;3;0;2;1;3;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;113162;28291;1;3;2;0;0;0;0;5;1;0;4;4;2015;2015;2;1;2;2;2;2;2;1;1;1;3;6;1;0;0;278
1310;1;4;2;4;0;2;3;0;2;1;3;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;113162;28291;3;0;0;0;0;0;0;0;8;0;1;1;0;1;2;1;2;2;2;2;2;1;1;1;3;6;1;0;0;278
1311;1;1;7;4;37;2;1;3;0;0;1;3;0;0;0;0;0;0;2;35.00;2;0;2;9700;9;0;0;0;55314;0;0;2;1;0;2;0;0;1;8000;1;8000;1;800;2;0;1;8800;2;0;2;0;2;0;1;1100;2;0;1;1100;1;9900;1;9900;4950;1;1;10;2;0;0;0;37;4;8;1;1;0;1997;1;2;2;2;2;2;2;1;1;1;3;2;1;1;1;187
1311;1;2;7;4;11;1;3;0;95;1;3;0;2;2;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;1;9900;4950;1;1;3;5;0;0;0;10;2;4;1;1;0;1;1;2;2;2;2;2;2;1;1;2;3;2;1;0;0;187
1312;1;1;7;4;37;1;1;1;0;0;1;2;0;0;0;0;0;0;1;35.00;2;0;2;4000;2;2;5;1;72113;2;0;0;0;0;0;2;0;1;5000;1;5000;0;0;2;0;1;5000;2;0;2;0;2;0;2;0;1;900;1;900;1;5900;1;17800;2967;1;1;10;3;0;0;0;37;4;9;5;5;1992;1992;1;2;2;2;2;2;1;2;2;0;3;1;4;0;0;155
1312;1;2;7;4;34;2;2;1;0;0;3;0;2;1;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;300;1;300;2;0;2;0;2;0;1;4600;2;0;1;4600;1;4900;1;17800;2967;2;0;0;0;7;2;2;34;4;9;5;5;1992;1992;1;2;2;2;2;2;1;2;2;0;3;1;3;1;3;155
