id;nhogar;comuna;dominio;v2_2;v4;h2;h3;hacinam_2;tipoho;fexp
2425;1;1;3;1;2;1;2;1;3;135
2426;1;6;4;2;3;3;3;1;4;508
2427;1;9;4;1;5;1;5;1;4;238
2428;1;14;4;2;4;1;4;1;4;442
2429;1;7;4;2;3;1;3;1;3;279
2430;1;1;4;2;3;1;3;1;3;169
2431;1;1;4;2;1;2;1;1;1;107
2432;1;4;4;10;1;3;1;1;1;147
2433;1;1;3;1;1;3;1;2;4;80
2434;1;3;4;2;3;3;3;1;3;217
2435;1;7;3;1;3;3;3;2;3;125
2436;1;8;4;2;2;2;2;1;1;60
2437;1;8;4;9;2;2;2;2;4;522
2438;1;5;4;2;3;1;3;1;3;200
2439;1;4;3;1;3;3;3;2;5;355
2440;1;1;3;2;2;3;2;1;3;134
2441;1;1;3;1;3;3;3;1;7;86
2442;1;8;4;1;2;1;2;2;3;125
2443;1;1;4;2;3;2;3;1;3;331
2444;1;1;3;1;2;2;2;2;3;156
2445;1;8;3;1;4;3;4;1;3;156
2446;1;8;3;1;1;3;1;2;4;26
2447;1;5;4;2;3;1;3;1;3;282
2448;1;11;4;2;2;2;2;1;3;119
2449;1;15;3;1;2;3;2;2;3;5
2450;1;15;4;2;4;1;4;1;3;346
2451;1;1;4;10;1;2;1;3;3;301
2452;1;11;4;2;5;1;5;1;3;231
2453;1;6;4;2;3;1;3;1;3;256
2454;1;12;4;2;3;3;3;1;4;833
2455;1;4;4;1;5;2;2;1;7;80
2455;2;4;4;1;5;2;2;2;3;80
2456;1;11;4;2;2;1;2;1;6;193
2457;1;9;4;1;5;2;5;1;5;218
2458;1;8;3;1;5;3;5;1;5;157
2459;1;11;4;1;3;1;3;1;3;91
2460;1;8;4;1;3;1;3;1;4;56
2461;1;3;4;10;1;2;1;2;3;303
2462;1;7;4;2;3;1;3;1;3;208
2463;1;4;4;1;3;3;3;2;3;412
2464;1;15;4;2;2;2;2;2;3;274
2465;1;9;4;1;4;1;4;1;3;60
2466;1;14;4;2;2;3;2;1;4;343
2467;1;10;4;2;2;2;2;1;3;181
2468;1;10;4;1;3;2;3;1;4;260
2469;1;6;4;2;2;2;2;1;1;317
2470;1;6;4;2;2;2;2;1;3;141
2471;1;7;3;2;3;1;3;1;5;127
2472;1;14;4;1;3;2;3;1;3;317
2473;1;7;4;2;4;1;4;1;4;220
2474;1;1;4;2;2;1;2;1;3;427
2475;1;1;3;1;4;3;4;1;5;164
2476;1;11;4;1;3;2;3;1;3;127
2477;1;5;4;2;1;3;1;3;3;181
2478;1;15;4;2;4;2;4;1;3;221
2479;1;11;4;2;3;1;3;1;3;424
2480;1;11;4;2;4;1;4;1;3;88
2481;1;8;4;2;2;1;2;1;1;61
2482;1;3;4;2;2;2;2;1;1;242
2483;1;1;4;10;1;2;1;1;1;108
2484;1;10;4;2;3;2;3;1;4;264
2485;1;3;4;2;4;1;4;1;5;102
2486;1;3;4;2;3;1;3;1;3;221
2487;1;9;4;2;2;1;2;1;1;144
2488;1;9;4;2;2;1;2;1;4;274
2489;1;9;4;2;2;2;2;2;3;316
2490;1;1;4;2;2;1;2;1;1;106
2491;1;7;3;2;1;3;1;2;4;93
2492;1;10;4;1;3;1;3;1;3;134
2493;1;11;4;2;2;1;2;1;1;168
2494;1;5;4;2;6;2;6;1;3;375
2495;1;1;3;1;1;3;1;3;4;86
2496;1;4;4;1;3;1;3;1;5;75
2497;1;9;4;2;3;1;3;1;3;90
2498;1;4;4;1;2;1;1;1;1;124
2498;2;4;4;1;2;3;1;2;3;124
2499;1;11;4;2;4;1;4;1;3;88
2500;1;11;4;2;2;1;2;1;4;105
2501;1;5;4;2;3;1;3;1;3;120
2502;1;12;4;1;4;1;4;1;3;401
2503;1;12;4;1;5;1;5;1;3;49
2504;1;13;4;2;3;1;3;1;3;319
2505;1;4;4;2;4;1;4;1;4;160
2506;1;12;4;2;3;2;3;1;3;145
2507;1;13;4;2;3;1;3;2;5;143
2508;1;8;4;2;2;2;2;1;1;63
2509;1;3;4;2;2;1;2;1;3;153
2510;1;12;4;1;3;2;3;1;4;472
2511;1;4;4;2;2;2;2;2;5;87
2512;1;2;4;2;4;2;4;1;3;79
2513;1;7;4;2;4;2;4;1;3;303
2514;1;1;4;10;1;2;1;1;1;174
2515;1;14;4;2;3;1;3;1;3;157
2516;1;5;4;2;4;1;4;1;3;314
2517;1;15;4;1;6;1;6;1;3;169
2518;1;9;4;2;3;1;3;1;4;198
2519;1;3;4;2;2;1;2;1;1;412
2520;1;11;4;1;5;1;5;1;3;179
2521;1;7;4;2;3;1;3;1;3;254
2522;1;10;4;1;3;3;3;1;1;197
2523;1;2;4;2;3;1;3;1;3;129
2524;1;11;4;1;4;1;4;1;3;314
2525;1;6;4;2;3;1;3;1;4;308
2526;1;5;4;2;3;2;3;1;3;133
2527;1;1;4;2;1;2;1;1;1;121
2528;1;14;4;2;4;1;4;1;3;189
2529;1;5;4;2;3;1;3;1;1;210
2530;1;7;4;2;4;1;4;1;3;206
2531;1;2;4;2;2;2;2;1;3;103
2532;1;2;4;2;4;1;4;1;3;132
2533;1;1;4;2;4;1;4;1;1;161
2534;1;12;4;2;5;1;5;1;3;330
2535;1;15;4;2;2;1;2;1;1;241
2536;1;13;4;2;5;2;5;1;3;236
2537;1;13;4;2;3;1;3;1;3;566
2538;1;6;4;2;5;1;5;1;3;220
2539;1;6;4;2;4;1;4;1;3;165
2540;1;11;4;2;4;1;4;1;1;169
2541;1;1;3;1;4;1;4;1;4;95
2542;1;4;4;2;2;2;2;1;4;110
2543;1;8;3;1;3;3;3;1;3;35
2544;1;3;4;10;1;2;1;1;1;242
2545;1;3;4;10;1;3;1;1;1;265
2546;1;1;3;1;4;3;4;1;5;144
2547;1;3;4;10;2;2;2;2;6;255
2548;1;8;4;9;2;2;2;2;3;173
2549;1;9;4;2;2;2;2;2;4;142
2550;1;8;3;2;2;3;2;1;3;29
2551;1;8;4;2;4;1;4;2;5;232
2552;1;6;4;2;2;2;2;1;4;232
2553;1;1;3;1;2;3;2;1;3;128
2554;1;4;4;1;7;1;7;1;6;125
2555;1;9;4;2;2;2;2;1;1;116
2556;1;8;4;1;4;1;4;1;3;132
2557;1;14;4;2;2;2;2;1;1;428
2558;1;9;4;1;3;3;3;1;1;232
2559;1;13;4;2;4;2;4;1;3;263
2560;1;4;4;2;1;3;1;1;1;55
2561;1;3;4;2;2;3;2;1;1;324
2562;1;15;4;2;3;2;3;1;3;180
2563;1;4;4;1;2;3;2;1;4;190
2564;1;7;4;1;4;1;4;1;3;293
2565;1;6;4;2;2;3;2;1;4;324
2566;1;9;4;1;4;1;4;1;5;276
2567;1;8;4;2;2;1;2;1;1;126
2568;1;12;4;1;4;1;4;1;3;213
2569;1;10;4;1;4;1;4;1;7;126
2570;1;12;4;2;3;1;3;1;6;125
2571;1;7;3;1;2;2;2;2;3;125
2572;1;8;4;2;2;2;2;2;3;233
2573;1;9;4;1;4;1;4;1;5;60
2574;1;7;4;2;3;2;3;1;6;180
2575;1;7;4;2;2;2;2;1;4;338
2576;1;4;4;2;2;2;2;1;3;75
2577;1;2;4;2;5;2;2;2;3;264
2577;2;2;4;2;5;2;1;2;4;264
2578;1;7;3;2;3;3;3;1;4;91
2579;1;15;4;2;2;3;2;2;5;143
2580;1;15;4;2;2;2;2;1;1;441
2581;1;7;4;2;3;1;3;2;3;183
2582;1;3;4;2;3;1;3;1;3;283
2583;1;8;4;1;7;1;7;1;5;290
2584;1;2;4;2;4;1;4;1;3;103
2585;1;8;3;1;4;1;4;1;3;35
2586;1;2;4;2;3;1;3;1;3;98
2587;1;1;4;2;3;2;3;1;7;203
2588;1;9;4;1;5;3;5;1;3;266
2589;1;7;3;1;3;3;3;1;3;118
2590;1;1;3;1;3;3;3;1;4;147
2591;1;15;4;2;3;2;3;1;4;261
2592;1;11;4;2;3;1;3;1;3;224
2593;1;5;4;1;4;2;4;1;3;112
2594;1;14;4;2;3;1;3;1;3;496
2595;1;12;4;2;3;3;3;1;4;207
2596;1;9;4;2;3;1;3;1;3;234
2597;1;5;4;2;3;1;3;1;5;168
2598;1;7;4;2;3;1;3;1;7;185
2599;1;6;4;1;5;1;5;1;3;143
2600;1;12;4;1;4;2;4;1;3;598
2601;1;3;4;2;2;3;2;1;1;453
2602;1;2;4;2;4;2;4;1;3;103
2603;1;10;4;10;1;2;1;1;1;132
2604;1;15;4;2;4;1;4;1;4;270
2605;1;13;4;2;3;1;3;1;4;394
2606;1;11;4;2;3;1;3;1;3;158
2607;1;14;4;2;4;1;4;1;3;128
2608;1;3;4;2;3;1;3;1;3;214
2609;1;1;4;2;3;2;3;1;3;269
2610;1;15;4;1;6;1;6;1;3;164
2611;1;14;4;2;3;1;3;1;3;283
2612;1;14;4;2;4;1;4;1;3;214
2613;1;6;4;2;2;1;2;1;1;219
2614;1;14;4;2;3;1;3;1;1;430
2615;1;2;4;2;4;1;4;1;4;142
2616;1;15;4;2;3;1;3;1;3;254
2617;1;13;4;2;2;1;2;1;1;266
2618;1;14;4;2;3;1;3;1;1;382
2619;1;1;4;2;3;2;3;1;1;158
2620;1;11;4;2;2;2;2;1;2;152
2621;1;7;3;1;2;3;2;2;3;116
2622;1;9;4;2;4;1;4;1;3;45
2623;1;14;4;2;3;1;3;1;3;149
2624;1;7;4;2;3;1;3;1;3;341
2625;1;13;4;2;4;1;4;1;3;344
2626;1;5;4;1;5;1;5;1;3;183
2627;1;1;4;2;1;1;1;1;1;160
2628;1;6;4;2;3;2;3;1;1;407
2629;1;3;4;2;5;1;5;1;3;107
2630;1;2;4;2;4;1;4;1;4;181
2631;1;2;4;2;1;1;1;1;1;182
2632;1;14;4;2;2;1;2;1;1;386
2633;1;13;4;2;2;1;2;1;3;269
2634;1;6;4;2;2;2;2;1;1;275
2635;1;6;4;2;3;2;3;1;4;701
2636;1;7;4;2;4;1;4;1;3;296
2637;1;13;4;2;3;2;3;1;1;617
2638;1;12;4;2;5;1;5;1;3;147
2639;1;14;4;2;3;2;3;1;3;498
2640;1;13;4;1;5;1;5;1;3;208
2641;1;14;4;2;7;1;7;1;1;429
2642;1;9;4;1;4;1;4;1;3;267
2643;1;10;4;1;5;1;5;1;3;212
2644;1;4;3;1;1;3;1;2;3;152
2645;1;8;3;2;5;3;5;1;5;156
2646;1;10;4;2;2;2;2;1;4;228
2647;1;1;4;2;2;2;2;1;1;100
2648;1;2;4;2;2;2;2;1;1;202
2649;1;5;4;2;4;2;4;1;4;216
2650;1;5;4;2;3;2;3;1;3;213
2651;1;3;4;9;2;2;2;1;3;145
2652;1;8;3;1;3;1;3;3;5;156
2653;1;2;4;2;2;3;2;1;1;278
2654;1;4;4;2;4;1;4;1;4;123
2655;1;4;3;1;3;3;3;1;3;355
2656;1;4;3;1;2;1;2;3;7;355
2657;1;1;4;2;3;2;3;1;5;224
2658;1;8;3;1;4;3;4;1;3;26
2659;1;1;4;2;2;1;2;2;3;232
2660;1;10;4;1;3;1;3;1;4;177
2661;1;2;4;2;2;3;2;2;3;114
2662;1;4;4;2;3;2;3;1;3;46
2663;1;4;4;2;2;2;2;2;3;75
2664;1;8;4;1;2;1;2;2;6;152
2665;1;6;4;2;2;1;2;1;3;191
2666;1;4;4;1;3;2;3;1;3;164
2667;1;5;4;2;4;1;4;1;3;180
2668;1;4;4;2;2;2;2;1;4;147
2669;1;8;3;1;3;1;3;1;4;27
2670;1;1;3;1;2;2;2;3;3;154
2671;1;1;3;8;1;2;1;1;1;66
2672;1;8;4;2;4;1;4;1;3;95
2673;1;9;4;1;2;2;2;1;3;109
2674;1;9;4;2;3;1;3;1;3;86
2675;1;14;4;2;3;1;3;1;3;188
2676;1;11;4;2;3;2;3;1;3;122
2677;1;10;4;2;2;1;2;1;5;222
2678;1;12;4;2;3;1;3;1;4;332
2679;1;2;4;2;2;3;2;1;1;207
2680;1;4;4;2;2;2;2;1;7;88
2681;1;5;4;1;3;1;3;1;3;154
2682;1;4;4;2;2;2;2;2;3;125
2683;1;3;4;1;5;2;5;1;3;258
2684;1;1;4;2;3;1;3;1;3;210
2685;1;8;3;1;2;2;2;3;3;156
2686;1;1;4;2;1;3;1;1;1;179
2687;1;7;4;1;3;2;3;1;3;260
2688;1;9;4;1;5;1;5;1;3;90
2689;1;6;4;9;1;2;1;1;1;339
2690;1;5;4;2;1;2;1;1;1;265
2691;1;15;4;2;5;1;5;1;3;160
2692;1;5;4;2;3;1;3;1;1;210
2693;1;9;4;1;4;1;4;1;3;375
2694;1;13;4;2;3;3;3;1;3;350
2695;1;13;4;2;2;2;2;2;3;203
2696;1;5;4;2;2;2;2;2;4;173
2697;1;13;4;2;4;1;4;1;3;180
2698;1;8;4;2;2;2;2;1;3;64
2699;1;14;4;2;3;1;3;1;4;482
2700;1;3;4;2;1;2;1;1;1;364
2701;1;15;4;2;3;1;3;1;1;292
2702;1;8;4;1;4;1;4;1;1;49
2703;1;1;4;2;3;1;3;1;4;179
2704;1;13;4;2;3;1;3;1;4;241
2705;1;12;4;2;2;2;2;2;7;266
2706;1;3;4;2;3;1;3;1;7;169
2707;1;13;4;2;4;1;4;1;4;362
2708;1;13;4;2;2;2;2;2;3;249
2709;1;7;4;2;5;1;5;1;3;256
2710;1;10;4;2;3;2;3;1;4;135
2711;1;3;4;2;1;3;1;3;3;133
2712;1;13;4;2;2;2;2;1;1;236
2713;1;12;4;2;2;1;2;1;3;287
2714;1;11;4;2;3;2;3;1;4;230
2715;1;4;4;2;3;2;3;1;3;207
2716;1;15;4;2;3;3;3;1;3;215
2717;1;12;4;2;3;1;3;1;3;197
2718;1;15;4;2;2;1;2;1;1;322
2719;1;10;4;1;4;1;4;1;3;203
2720;1;3;4;2;2;1;2;2;3;222
2721;1;2;4;2;6;3;6;1;3;92
2722;1;9;4;1;4;1;4;1;3;103
2723;1;3;4;2;3;1;3;1;1;340
2724;1;13;4;2;3;1;3;1;4;275
2725;1;6;4;1;5;1;5;1;3;296
2726;1;1;4;2;4;1;4;1;3;216
2727;1;10;4;2;5;1;5;1;3;202
2728;1;4;4;1;3;1;3;1;3;209
2729;1;3;4;2;4;1;4;1;1;216
2730;1;2;4;2;4;1;4;1;3;105
2731;1;14;4;2;3;2;3;1;1;458
2732;1;2;4;2;5;1;5;1;3;135
2733;1;4;3;1;4;3;4;1;5;154
2734;1;9;4;2;2;2;2;2;3;238
2735;1;13;4;2;2;1;2;1;3;257
2736;1;14;4;2;4;1;4;1;4;335
2737;1;9;3;2;2;1;2;2;4;25
2738;1;1;4;2;2;2;2;1;6;142
2739;1;14;4;2;2;3;2;1;3;258
2740;1;8;3;1;3;3;3;1;1;26
2741;1;3;4;10;1;2;1;2;4;330
2742;1;8;4;1;6;1;6;1;5;190
2743;1;7;3;1;2;3;2;2;7;90
2744;1;3;4;2;2;1;2;1;3;106
2745;1;10;4;1;3;1;3;1;4;205
2746;1;9;4;2;5;1;5;1;5;112
2747;1;8;4;2;1;1;1;1;1;123
2748;1;8;3;1;5;3;5;1;3;131
2749;1;8;4;2;2;2;2;2;5;99
2750;1;8;3;1;5;3;5;1;3;148
2751;1;3;4;2;1;3;1;2;4;106
2752;1;9;4;2;3;2;3;1;3;250
2753;1;4;4;1;1;2;1;1;1;94
2754;1;1;4;2;1;2;1;2;4;129
2755;1;4;3;1;4;3;4;1;3;355
2756;1;7;4;10;1;2;1;1;1;227
2757;1;12;4;2;2;1;2;1;1;352
2758;1;10;4;1;3;2;3;1;5;134
2759;1;5;4;2;2;2;2;2;5;191
2760;1;4;4;2;2;2;2;2;7;220
2761;1;12;4;2;2;1;2;1;3;185
2762;1;9;3;1;2;1;2;2;3;84
2763;1;8;3;1;4;1;4;1;4;67
2764;1;12;4;1;3;2;3;1;3;152
2765;1;9;4;2;2;2;2;1;4;55
2766;1;13;4;2;2;3;2;1;3;191
2767;1;8;4;2;3;1;3;1;3;63
2768;1;15;4;2;2;1;2;1;3;191
2769;1;10;4;1;4;1;4;1;7;176
2770;1;8;3;2;4;3;4;1;3;28
2771;1;4;4;2;3;1;3;1;4;54
2772;1;10;4;2;4;2;4;1;3;484
2773;1;15;4;2;2;3;2;1;3;326
2774;1;4;4;1;5;1;5;1;4;186
2775;1;3;4;2;2;2;2;2;3;242
2776;1;10;4;2;2;2;2;1;1;138
2777;1;9;4;1;4;1;4;1;3;134
2778;1;7;4;1;3;2;3;1;3;224
2779;1;15;4;2;2;2;2;1;3;199
2780;1;1;3;1;3;1;3;1;3;97
2781;1;8;4;2;4;2;4;1;3;187
2782;1;8;4;2;3;2;3;1;3;100
2783;1;9;3;8;1;2;1;2;4;83
2784;1;1;4;2;3;3;3;1;3;256
2785;1;8;4;2;4;1;4;1;3;115
2786;1;8;4;2;3;1;3;1;4;60
2787;1;1;4;2;4;2;4;1;1;94
2788;1;7;3;1;3;2;3;1;3;88
2789;1;1;4;10;1;2;1;1;1;86
2790;1;7;4;1;2;3;2;1;4;221
2791;1;1;3;1;3;3;3;1;3;137
2792;1;1;3;1;2;1;2;2;3;136
2793;1;4;4;2;3;2;3;1;3;152
2794;1;9;4;2;5;1;2;1;4;155
2795;1;10;4;2;2;2;2;1;4;213
2796;1;13;4;2;3;2;3;1;4;236
2797;1;8;4;1;4;1;4;1;6;80
2798;1;3;4;2;4;1;4;1;3;136
2799;1;8;4;1;3;3;3;2;3;190
2800;1;12;4;2;2;3;2;1;3;104
2801;1;9;4;2;4;3;4;1;3;103
2802;1;12;4;2;3;1;3;1;1;353
2803;1;3;4;2;3;1;3;1;1;217
2804;1;2;4;2;2;1;2;1;1;273
2805;1;8;4;1;3;2;3;1;4;121
2806;1;8;4;2;3;2;3;1;4;105
2807;1;10;4;2;2;2;2;1;3;227
2808;1;11;4;2;5;1;5;1;3;270
2809;1;4;4;2;3;1;3;1;3;69
2810;1;3;4;2;2;2;2;1;7;149
2811;1;12;4;2;2;1;2;1;1;248
2812;1;8;4;2;3;1;3;1;4;71
2813;1;15;4;1;3;1;3;1;1;308
2814;1;14;4;2;4;1;4;1;4;599
2815;1;14;4;2;3;1;3;1;3;218
2816;1;4;4;1;4;1;4;1;3;176
2817;1;6;4;2;3;1;3;1;3;252
2818;1;12;4;1;5;1;5;1;3;269
2819;1;12;4;1;5;1;5;1;3;246
2820;1;6;4;1;4;1;4;1;4;144
2821;1;7;4;2;4;1;4;1;3;248
2822;1;7;4;2;1;2;1;1;1;285
2823;1;14;4;2;5;1;5;1;3;152
2824;1;3;4;2;1;2;1;1;1;1446
2825;1;4;4;2;5;1;5;1;4;94
2826;1;2;4;2;3;1;3;1;1;209
2827;1;7;4;2;3;1;3;1;3;173
2828;1;8;4;2;3;3;3;1;3;97
2829;1;2;4;2;4;1;4;1;4;152
2830;1;1;4;2;2;2;2;1;1;135
2831;1;9;4;2;3;1;3;1;6;114
2832;1;1;4;2;3;2;3;1;1;88
2833;1;9;4;1;3;2;1;2;7;184
2833;2;9;4;1;3;2;1;1;1;184
2834;1;14;4;2;4;1;4;1;4;190
2835;1;5;4;1;6;1;6;1;3;253
2836;1;4;4;2;3;1;3;1;4;131
2837;1;13;4;2;4;1;4;1;3;303
2838;1;3;4;2;2;2;2;1;1;99
2839;1;1;4;2;3;1;3;1;4;145
2840;1;9;4;2;3;1;3;1;4;100
2841;1;6;4;2;2;2;2;1;1;515
2842;1;15;4;2;3;2;3;1;4;264
2843;1;5;4;2;3;1;3;1;4;289
2844;1;13;4;2;1;3;1;2;3;243
2845;1;4;4;2;1;3;1;2;4;163
2846;1;8;3;1;4;1;4;1;6;27
2847;1;1;3;1;1;3;1;1;1;62
2848;1;4;4;2;3;1;3;2;5;147
2849;1;8;4;1;4;1;4;1;6;170
2850;1;9;3;1;1;3;1;2;4;25
2851;1;14;4;10;2;3;2;1;3;154
2852;1;8;3;2;4;3;4;1;3;147
2853;1;8;3;1;1;3;1;3;3;148
2854;1;15;4;9;1;2;1;2;3;27
2855;1;4;4;2;3;2;3;1;4;329
2856;1;6;4;2;4;2;4;1;4;164
2857;1;7;4;2;3;1;3;1;3;262
2858;1;4;3;1;3;1;3;1;3;152
2859;1;9;4;1;3;1;3;1;3;93
2860;1;11;4;2;1;2;1;1;1;105
2861;1;9;4;2;2;1;2;1;1;52
2862;1;6;4;2;3;2;3;1;3;63
2863;1;4;4;2;2;3;2;2;3;102
2864;1;10;4;2;3;1;3;1;3;260
2865;1;4;4;10;1;2;1;1;1;134
2866;1;10;4;1;3;2;3;1;3;116
2867;1;9;4;1;4;1;4;1;6;101
2868;1;6;4;2;3;2;3;1;4;283
2869;1;10;4;2;3;1;3;1;1;138
2870;1;7;4;2;2;1;2;2;3;232
2871;1;8;4;1;5;1;5;1;3;230
2872;1;9;4;2;4;1;4;1;3;206
2873;1;9;4;2;3;1;3;1;3;120
2874;1;10;4;1;5;1;5;1;3;89
2875;1;11;4;1;5;1;5;1;3;255
2876;1;3;4;2;3;3;3;1;3;239
2877;1;7;4;2;4;1;4;1;3;255
2878;1;15;4;2;4;1;4;1;3;235
2879;1;1;3;1;5;3;5;1;3;97
2880;1;1;3;1;2;3;2;1;5;110
2881;1;3;4;10;1;2;1;1;1;179
2882;1;11;4;1;2;2;2;1;4;148
2883;1;1;4;2;2;2;2;1;4;159
2884;1;7;4;2;3;2;3;1;3;388
2885;1;7;4;2;2;3;2;1;1;407
2886;1;7;4;2;3;2;3;1;3;195
2887;1;6;4;2;4;2;4;1;3;214
2888;1;7;3;1;1;3;1;3;4;85
2889;1;7;4;1;3;1;3;1;7;241
2890;1;1;4;2;3;3;3;1;7;136
2891;1;10;4;2;3;3;3;1;3;210
2892;1;11;4;1;5;1;5;1;4;249
2893;1;4;4;2;3;2;3;1;3;91
2894;1;3;4;2;2;2;2;1;1;269
2895;1;11;4;1;2;1;2;1;4;225
2896;1;12;4;2;4;2;4;1;3;199
2897;1;13;4;2;2;1;2;1;4;262
2898;1;15;4;2;3;1;3;1;7;241
2899;1;4;4;2;3;1;3;1;3;94
2900;1;10;4;1;4;1;4;1;3;228
2901;1;10;4;2;2;2;2;1;4;227
2902;1;7;4;2;3;1;3;1;4;183
2903;1;13;4;2;2;1;2;1;1;399
2904;1;13;4;2;4;1;4;1;3;519
2905;1;4;4;2;2;1;2;1;3;71
2906;1;5;4;2;3;1;3;1;4;1082
2907;1;9;4;1;2;3;2;1;1;184
2908;1;15;4;2;2;3;2;1;3;265
2909;1;15;4;2;3;3;3;1;4;448
2910;1;13;4;2;3;1;3;1;3;235
2911;1;11;4;1;5;3;5;1;3;421
2912;1;14;4;2;5;1;5;1;3;579
2913;1;4;4;1;3;1;3;1;3;157
2914;1;4;4;1;4;1;4;1;3;203
2915;1;6;4;1;5;1;5;1;3;183
2916;1;14;4;2;4;1;4;1;3;115
2917;1;8;4;1;4;1;4;1;3;86
2918;1;13;4;1;3;2;3;1;3;379
2919;1;11;4;2;4;1;4;1;3;385
2920;1;4;4;1;4;1;4;1;3;97
2921;1;14;4;2;3;1;3;1;1;376
2922;1;3;4;1;3;1;3;1;5;120
2923;1;14;4;2;2;2;2;1;1;250
2924;1;3;4;2;2;1;2;2;3;108
2925;1;6;4;2;3;3;3;1;4;212
2926;1;11;4;1;4;1;4;1;1;229
2927;1;7;4;2;5;1;5;1;3;270
2928;1;13;4;2;3;1;3;1;3;181
2929;1;7;4;1;3;1;3;1;3;175
2930;1;2;4;2;1;2;1;2;3;119
2931;1;7;4;2;4;1;4;1;4;237
2932;1;15;4;2;4;1;4;1;3;297
2933;1;12;4;1;4;1;4;1;4;345
2934;1;1;4;2;1;1;1;2;4;141
2935;1;5;4;2;2;2;2;1;1;290
2936;1;1;4;10;1;2;1;2;3;117
2937;1;13;4;2;3;1;3;1;3;214
2938;1;10;4;1;3;1;3;1;4;204
2939;1;8;4;2;3;3;3;1;3;75
2940;1;14;4;2;3;1;3;1;3;137
2941;1;4;4;2;3;1;3;1;3;32
2942;1;13;4;2;3;1;3;1;1;311
2943;1;3;4;2;3;3;3;1;1;54
2944;1;7;4;1;5;1;5;1;3;200
2945;1;2;4;2;4;1;4;1;4;80
2946;1;2;4;2;5;1;5;1;3;232
2947;1;13;4;2;3;2;3;1;4;211
2948;1;2;4;2;5;1;5;1;3;308
2949;1;12;4;1;5;1;5;1;3;52
2950;1;8;3;1;4;3;4;1;4;26
2951;1;1;4;2;2;1;2;1;1;297
2952;1;14;4;2;6;1;6;1;3;309
2953;1;1;3;1;2;2;2;2;3;118
2954;1;3;4;2;1;3;1;2;3;94
2955;1;9;4;1;4;2;4;1;7;153
2956;1;8;3;1;4;3;4;1;3;28
2957;1;8;3;1;4;3;4;1;3;26
2958;1;8;4;2;4;3;4;1;3;192
2959;1;4;3;1;3;3;3;1;3;162
2960;1;3;4;2;2;2;2;1;3;99
2961;1;3;4;2;4;1;4;1;4;255
2962;1;8;3;1;3;3;3;1;3;26
2963;1;11;4;2;3;1;3;2;5;356
2964;1;7;4;2;1;2;1;2;3;286
2965;1;6;4;2;2;3;2;1;3;247
2966;1;4;3;1;3;3;3;1;6;326
2967;1;1;3;1;2;3;2;1;5;78
2968;1;4;3;1;3;3;3;2;5;258
2969;1;8;3;1;3;3;3;1;5;146
2970;1;11;4;2;3;1;3;1;4;217
2971;1;4;3;1;3;3;3;2;3;355
2972;1;4;4;9;1;3;1;3;6;127
2973;1;9;4;2;2;2;2;1;1;117
2974;1;13;4;1;3;1;3;1;4;400
2975;1;4;4;2;3;2;3;1;4;162
2976;1;8;3;1;2;3;2;1;4;26
2977;1;8;4;2;4;1;4;1;3;74
2978;1;8;4;2;4;3;4;1;1;165
2979;1;8;4;1;3;1;3;1;3;69
2980;1;7;3;1;2;3;2;2;3;108
2981;1;8;3;1;2;2;2;1;3;26
2982;1;2;4;2;1;3;1;2;3;370
2983;1;3;4;2;3;2;3;2;5;106
2984;1;4;4;1;6;3;6;1;3;338
2985;1;15;4;1;2;1;2;2;3;190
2986;1;11;4;2;3;2;3;1;3;333
2987;1;8;4;2;3;2;3;1;4;208
2988;1;10;4;1;5;1;5;1;3;254
2989;1;3;4;10;1;2;1;1;1;192
2990;1;9;4;2;3;1;3;1;3;231
2991;1;9;4;1;3;1;3;1;5;150
2992;1;10;4;1;3;1;3;1;4;259
2993;1;4;3;1;4;3;4;2;5;152
2994;1;5;4;10;1;2;1;1;1;371
2995;1;5;4;9;1;2;1;1;1;370
2996;1;3;4;10;1;2;1;2;3;90
2997;1;1;4;2;3;3;3;1;3;293
2998;1;9;4;1;3;1;3;1;3;109
2999;1;15;4;1;4;1;4;1;3;490
3000;1;12;4;1;4;1;4;1;4;132
3001;1;11;4;2;4;1;4;1;1;235
3002;1;4;4;2;3;1;3;1;4;42
3003;1;10;4;2;2;1;2;1;1;244
3004;1;15;4;2;2;2;2;1;3;265
3005;1;15;4;2;2;2;2;1;4;387
3006;1;10;4;1;4;1;4;1;3;345
3007;1;3;4;2;4;1;4;1;3;110
3008;1;7;3;1;4;3;4;1;3;136
3009;1;2;4;2;3;1;3;1;4;169
3010;1;1;4;2;3;1;3;1;4;191
3011;1;14;4;2;3;1;3;1;1;536
3012;1;11;4;2;3;1;3;1;3;204
3013;1;1;4;10;1;2;1;1;1;96
3014;1;6;4;2;4;1;4;1;4;271
3015;1;15;4;2;3;1;3;1;4;277
3016;1;6;4;2;3;2;3;1;3;152
3017;1;7;4;1;4;1;4;1;3;274
3018;1;6;4;2;3;1;3;1;3;155
3019;1;3;4;1;4;1;4;1;3;171
3020;1;14;4;2;3;2;3;1;1;150
3021;1;3;4;2;3;1;3;1;3;95
3022;1;14;4;2;4;1;4;1;4;344
3023;1;14;4;2;2;2;2;1;1;694
3024;1;6;4;2;2;2;2;1;1;336
3025;1;8;4;2;3;1;3;1;3;82
3026;1;11;4;2;4;2;4;1;3;185
